"","filename","speaker","iteration","word","harmony_type","v1","v2","f1_v1_t1","f2_v1_t1","f1_v1_t2","f2_v1_t2","f1_v1_t3","f2_v1_t3","f1_v1_t4","f2_v1_t4","f1_v1_t5","f2_v1_t5","f1_v1_t6","f2_v1_t6","f1_v1_t7","f2_v1_t7","f1_v1_t8","f2_v1_t8","f1_v1_t9","f2_v1_t9","f1_v1_t10","f2_v1_t10","f1_v2_t1","f2_v2_t1","f1_v2_t2","f2_v2_t2","f1_v2_t3","f2_v2_t3","f1_v2_t4","f2_v2_t4","f1_v2_t5","f2_v2_t5","f1_v2_t6","f2_v2_t6","f1_v2_t7","f2_v2_t7","f1_v2_t8","f2_v2_t8","f1_v2_t9","f2_v2_t9","f1_v2_t10","f2_v2_t10"
"63","f01_frame_rep2","f01","2","ʦ͡aːrʊːɮ","ATR","aː","ʊː",710.48,1804.82,950.92,1769.21,1079.04,1694.52,1068.31,1701.87,1069.4,1695.18,1043.25,1556.94,976.1,1740.46,949.3,1726.59,874.98,1638.78,860.81,1650.74,515.07,1316.52,554.82,1511.75,506.05,1260.43,494.63,1190.54,498.07,1174.95,499.86,1180.93,490.27,1208.18,481.02,1234.77,472.11,1247.18,455.32,1236.69
"64","f01_frame_rep2","f01","2","teɮguːr","ATR","e","uː",334.24,2614.71,325.16,2656.24,316.31,2696.08,310.67,2712.05,305.64,2727.62,305.61,2739.82,305.39,2747.19,304.02,2726.44,302.75,2708.51,301.95,2702.82,343.02,945.34,342.47,888.17,333.66,907.34,353.46,913.97,370.11,876.04,385.3,848.62,405.22,869.06,427.47,908.16,441.69,1001.72,444.54,1068.91
"65","f01_frame_rep2","f01","2","xɔjor","non-harmonic","ɔ","o",707.3,1158.23,678.32,1146.15,694.14,1181.78,700.06,1226.3,667.2,1264.41,651.57,1415.46,612.9,1556.39,549,1676.24,493.65,1786.2,449.6,2026.32,445.27,2120.91,457.35,1979.73,467.4,1869.86,474.67,1803.13,481.44,1743.26,487.36,1687.95,483.33,1664.53,479.16,1657.77,474.76,1677.5,511.77,1817.81
"66","f01_frame_rep2","f01","2","teɮger","ATR","e","e",766.06,2610.1,355.71,2598.08,344.47,2599.72,341.91,2648.69,338.25,2653.76,333.06,2615.55,331.98,2623.67,332.75,2622.18,333.08,2475.98,330.64,2011.7,675.4,2001.54,243.57,1694.88,320.77,1691.92,365.76,1727.27,386.52,1680.34,411.58,1665.25,436.38,1635.26,456.72,1613.9,469.5,1642.86,479.57,1723.79
"67","f01_frame_rep2","f01","2","suɮijg","non-harmonic","u","i",1421.82,2573.43,904.91,2264.05,318.6,1605.51,334.98,1276.96,343,1155.65,343.64,1104.41,342.52,1127.92,343.1,1357.27,338.4,1577.62,326.21,1615.42,489.8,2197.17,318.26,2501.7,337.18,2674.44,339.07,2726.05,353.82,2769.43,363.1,2787.3,367.93,2793.74,372.58,2800.19,383.04,2820.13,393.05,2916.45
"68","f01_frame_rep2","f01","2","taɮiːg","non-harmonic","a","iː",671.79,2024.11,732.42,1985.19,833.05,1956.29,890.66,1869.08,937.83,1849.47,943.63,1774.27,943.11,1752.69,919.5,1737.1,874.03,1754.68,852.31,1786.58,1098.97,2375.12,436.81,2410.41,394.28,2489.64,363.53,2634.11,373.48,2739.92,400.07,2775.45,413.95,2735.3,420.58,2765.32,399.48,2728.16,338.36,2563.82
"69","f01_frame_rep2","f01","2","teɮeːr","ATR","e","eː",576.02,2605.01,410.06,2671.35,334.92,2710.88,328.5,2730.14,322.07,2749.4,315.48,2756.04,308.89,2762.36,304.07,2759.69,302.18,2742.32,300.28,2724.96,834.88,2482.29,380.68,2610.45,369.6,2710.76,393.58,2720.78,408.93,2719.3,419.65,2650.36,434.81,2510.46,444.92,2576.37,456.63,2483.97,447.99,2366.9
"70","f01_frame_rep2","f01","2","taɮaːr","ATR","a","aː",717.44,1969.7,761.82,1912.42,904.02,1869.88,960.74,1833.72,963.64,1807.16,955.66,1757.23,968.04,1752.1,964.24,1756.61,935.78,1704.35,913.99,1710.07,779.41,1824.86,879.83,1737.83,946.78,1652.96,1011.78,1655.35,1008.58,1640.94,988.08,1586.39,927.56,1588.91,863.57,1584.7,842.45,1662.02,839.26,1727.56
"71","f01_frame_rep2","f01","2","aʧ͡iɮ","non-harmonic","a","i",399.53,2642.26,484.09,2568.16,680.64,2368.23,615.72,2237.14,380.2,2141.14,433.67,1998.28,857.78,2073.74,853.51,2087.8,822.02,2158.42,718.87,2327.48,415.23,2441.99,381.41,2445.34,374.91,2437.26,392.86,2418.97,410.23,2401.82,413.68,2412.53,417.12,2423.24,418.63,2432.38,418.55,2440.26,418.07,2446.96
"72","f01_frame_rep2","f01","2","tɔɮiːg","non-harmonic","ɔ","iː",880.39,1922.82,619.85,1748.44,691.97,1707.68,723.96,1629.53,711.87,1521.87,700.05,1443.22,717.35,1438.2,742.74,1444.19,726.16,1400.76,659.29,1349.47,1030.69,2529.52,356.38,2575.22,337.74,2836.89,360.59,2815.21,382.46,2888.69,395.32,2866.39,384.72,2678.94,353.84,2320.83,308.72,1896.83,276.11,1800.42
"73","f01_frame_rep2","f01","2","sʊɮaːr","ATR","ʊ","aː",503.59,1719.95,602.63,1807.03,697.46,1838.57,756.56,1759.53,700.23,1661.14,577.5,1546.55,438.8,1409.8,480.75,1211.12,506.68,1202.54,519.97,1253.54,822.63,2081.64,926.13,1644.63,990.25,1692.97,1027.13,1670.28,1033.44,1666.1,1079.34,1538.98,812.2,1114.7,942.62,1708.18,953.36,1849.66,938.48,1836.25
"74","f01_frame_rep2","f01","2","teːɮeːr","ATR","eː","eː",364.68,2629.3,373.58,2619.21,384.04,2651.4,400.48,2646.11,425.14,2698.88,443.31,2762.41,449.18,2764.46,433.96,2699.53,437.19,2631.03,392.05,2622.68,452.6,2333.43,444.51,2434.5,454.88,2426.36,452.56,2435.39,450.33,2419.8,445.49,2393.95,439.78,2304.4,435.01,2262.91,429.06,2206.4,401.54,2108.3
"75","f01_frame_rep2","f01","2","pɔːtɔɮ","rounding","ɔː","ɔ",557.08,1033.09,671.78,1088.98,734.23,1032.59,785.42,1054.78,761.77,1036.4,698.74,1040.05,694.34,1019.64,657.02,971.63,717.47,989.61,735.29,1117.03,712.9,1557.49,529.5,1565.86,559.94,1590.85,590.38,1615.85,620.82,1640.84,626.28,1645.58,620.26,1641.03,614.25,1636.48,606.05,1629.44,591.71,1615.39
"76","f01_frame_rep2","f01","2","atiɮ","non-harmonic","a","i",370.45,2312.67,423.12,2445.63,569.59,2324.9,343.81,1967.8,352.26,1872.53,871.51,2152.95,858.91,2097.87,804.94,2178.84,787.73,2251.24,609.48,1947.48,571.49,2371.16,464.44,2378.68,450.06,2399.46,437.03,2420.66,442.05,2447.58,447.08,2474.5,453.32,2487.4,460.7,2487.32,468.08,2487.24,459.93,2526.57
"77","f01_frame_rep2","f01","2","ʦ͡eːɮper","ATR","eː","e",360.21,2479.01,371.78,2536.68,375.34,2593.31,376.65,2653.56,384.96,2686.79,404.76,2682.85,429.56,2653.01,450.99,2680.93,456.58,2725.34,441.94,2735.34,563.24,1801.19,361.42,1611.16,401.51,1507.22,441.6,1403.29,450.78,1397.32,458.2,1396.93,460.16,1391.53,455.86,1380.37,451.56,1369.2,449.48,1425.2
"78","f01_frame_rep2","f01","2","tuːguːr","ATR","uː","uː",318.33,1705.21,338.22,1178.21,356.02,956.46,352.71,765.49,342.32,797.55,332.02,812.43,360.67,765.32,347.57,769.89,384.06,700.04,453.97,1504.91,740.17,1997.9,327.09,946.7,339.32,796.43,358.72,805.89,378.18,844.51,390.9,882.97,401.31,910.88,405.39,929.33,402.17,1033.05,397.72,1127.93
"79","f01_frame_rep2","f01","2","ʃiɮijg","ATR","i","i",2567.73,3145.29,2454.55,3073.55,2130.59,2974.33,1112.41,2784.63,322.7,2639.6,327.42,2649.87,330.44,2664.07,327.2,2692.68,324.28,2714,322.61,2706.93,982.06,2662.45,265.64,2633.84,301.43,2609.6,330.46,2676.11,334.36,2744.39,329.83,2773.1,339.54,2763.16,347.53,2796.24,338.42,2833.5,336.5,2850.53
"80","f01_frame_rep2","f01","2","minij","ATR","i","i",301,1927.32,302.89,2076.38,304.24,2251.66,303.36,2535.38,303.04,2768.59,304.61,2832.51,305.68,2884.96,305.31,2905.54,305.69,2923.03,307.82,2933.31,311.53,2734.21,317.65,2755.89,324.12,2880.84,331.79,2935,344.77,2850.92,362.21,2910.32,376.93,2937.66,382.46,2965.74,377.35,2977.9,359.53,3016.81
"81","f01_frame_rep2","f01","2","suɮteːr","ATR","u","eː",1696.64,2731.38,985.59,2173.53,325.56,1620.67,329,1465.8,325.71,1345.58,317.35,1251.45,310.79,1309.04,305.79,1385.65,304,1483.26,283.85,1596.94,366.91,2603.03,374.64,2625.82,384.6,2668.5,393.75,2719.56,411.73,2594.57,423.15,2521.83,432.12,2425.63,439.41,2454.78,444.14,2523.89,442.01,2337.81
"82","f01_frame_rep2","f01","2","suːɮijg","non-harmonic","uː","i",325.75,1441.07,349.21,1149.5,377.08,881.76,367.61,796.98,367.72,840.08,375.12,860.56,398.02,973.16,375.63,948.24,341.5,1085.37,355.87,1256.1,1628.28,2753.75,1031.32,2545.78,458.6,2392.18,343.68,2467.4,306.86,2581.66,311.63,2610.81,321.05,2630.44,337.17,2647.6,353.7,2664.62,361.19,2678.19
"83","f01_frame_rep2","f01","2","taɮʊːɮ","ATR","a","ʊː",729.85,1961.15,804.72,1895.81,885.07,1818.22,693.05,1320.1,729.97,1293.29,961.42,1671.86,938.22,1633.39,923.86,1583.88,919.75,1627.87,894.24,1661.08,868.29,2337.87,581.59,1385.99,565.07,1160.38,544.34,996.92,537.6,933.97,517.78,904.67,474.59,930.36,473.81,975.51,487.24,1016.59,496.49,1069.13
"84","f01_frame_rep2","f01","2","ʃiɮeːr","ATR","i","eː",2364.53,3144.7,2364.99,3112.18,2422.5,3080.93,1338.52,2735.19,327.38,2444.41,322.44,2569.06,318.54,2642.83,315.53,2673.27,312.1,2670.13,308.26,2685.74,399.52,2222.49,402.67,2609.6,420.94,2607.37,432.21,2699.82,439.77,770.95,451.69,2244.96,457.32,2289.5,461.68,2471.84,463.62,2349.11,459.55,2237.23
"85","f01_frame_rep2","f01","2","tɔːgʊːr","ATR","ɔː","ʊː",676.28,1707.28,761.83,1472.18,766.57,1304.94,792.48,1235.88,798.4,1145.73,745.1,1093.69,749.85,1053.28,766.13,939.84,678.15,931.23,627.26,954.39,402.75,1306.22,718.99,2242.4,543.97,1734.52,416.85,908.59,432.17,774.11,445.39,855.36,459.35,921.03,468,978.27,465.85,1024.44,472.4,1050.53
"86","f01_frame_rep2","f01","2","soɮor","rounding","o","o",1695.02,2177.3,1500.99,1682.16,620.8,1619.7,341.07,1476.89,354.4,1312.24,350.6,1234.69,350.27,1245.87,351.43,1302.8,351.53,1370.18,349.6,1446.66,836.88,2264.17,748.36,1888.59,568.15,1698.25,295.46,1694.73,344.25,1649.07,446.97,1594.21,462.79,1538.58,472.99,1500.14,476.96,1480.8,479.02,1487.39
"87","f01_frame_rep2","f01","2","ʦ͡ʊːriːg","non-harmonic","ʊː","iː",485.4,1552.54,520.68,1386.64,514.85,1224.05,548.95,1201.14,560.34,1087.15,488.9,998.06,483.72,984.98,480.09,920.29,483.94,877.1,470.33,868.81,472.16,1819.88,412.48,2016.91,456.06,2286.1,435.97,2587.42,450.05,2653.36,461.3,2630.5,439.84,2547.95,361.3,2497.96,400.66,2113.38,347.16,2274.4
"88","f01_frame_rep2","f01","2","pʊɮʊːr","ATR","ʊ","ʊː",1152.32,2377.21,911.88,2135.6,541.07,1460.51,339.37,1103.69,327.5,1104.17,321.89,1124.17,324.3,1169.21,324.52,1242.37,321.54,1356.83,319.15,1443.35,355.51,1763.67,363.79,1157.22,384.83,951.59,391.05,795.99,394.85,858.6,388.36,801.49,393.46,758.5,390.88,757.58,394.49,829.07,401.1,953.21
"89","f01_frame_rep2","f01","2","ʦ͡ʊraɮtʰ","ATR","ʊ","a",514.97,1725.83,522.21,1512.26,501.25,1359.61,507.03,1308.08,500.66,1243.42,497.63,1197.32,513.46,1205.64,502.78,1190.93,502.66,1170.57,516.01,1148.49,940.44,1744.1,734.59,1508.23,605.75,1354.05,639.2,1372.05,672.66,1390.06,690.28,1439.54,618.02,1667.79,545.75,1896.05,473.49,2124.3,412.03,2026.06
"90","f01_frame_rep2","f01","2","purteɮ","ATR","u","e",237.65,1505.3,236.79,1475.15,236.57,1472.78,236.46,1475.29,236.35,1477.79,237.57,1441,239.51,1382.47,241.45,1323.94,243.25,1277.38,244.87,1246.25,253.91,2036.2,239.75,2062.38,240.78,1969.1,241.81,1875.83,242.85,1782.56,242.02,1712.93,240.89,1647.04,239.77,1581.15,240.54,1556.49,243.47,1578.76
"91","f01_frame_rep2","f01","2","sʊɮiːg","non-harmonic","ʊ","iː",1064.51,2326.46,726.04,1710.95,372.01,925.92,362.1,947.31,356.9,980.23,357.97,1028.55,356.66,1046.59,354.62,1054.75,352.61,1058.31,351.91,1084.81,322.38,1927.43,321.46,1936.27,323.21,1964.28,325.32,1994.89,327.43,2025.5,328.77,1970.62,329.54,1853.76,330.31,1736.91,331.14,1646.83,332.13,1625.97
"92","f01_frame_rep2","f01","2","toɮo:r","ATR","o","o:",642.4,1380.37,586.19,1486.49,442.23,1322.08,465.44,1102.94,505.88,1007.97,536.23,1045.91,552.82,1105.07,550.76,1134.42,541.35,1155.62,530.48,1156.93,518.59,2188.94,453.78,2221.08,441.65,2325.23,435.07,2452.25,440.67,2598.12,458.56,2666.47,468.35,2660.57,474.23,2677.53,480.61,2673.79,488.76,2620.3
"93","f01_frame_rep2","f01","2","tuːɮger","ATR","uː","e",387.27,1848.66,370.24,1760.08,373.38,1666.32,369.11,1578.73,362.78,1502.95,353.89,1441.98,348.57,1405.02,344.28,1380.31,340.01,1397.98,336.23,1436.53,421.66,1547.76,424.83,1347.1,436.21,1156.7,448.57,1150.3,456.61,1182.02,467.58,1214.5,481.31,1242.15,486.65,1263.75,482.74,1272.23,475.28,1290.75
"94","f01_frame_rep2","f01","2","ʦ͡ʊrgʊːɮ","ATR","ʊ","ʊː",407.48,1861.88,311.72,1806.68,321.8,1728.38,331.88,1650.07,341.96,1571.77,346.94,1479.33,348.88,1378.44,350.82,1277.56,353.07,1193.75,356.29,1163.6,375.07,847.59,382.72,845.69,382.21,777.27,390.06,763.54,379.22,804.88,366.54,838.23,366.36,862.16,372.54,891.86,376.43,928.99,374.8,1055.21
"95","f01_frame_rep2","f01","2","tijɮeɮtʰ","ATR","i","e",393.73,2687.27,326.48,2781.77,332.27,2827.6,339.88,2887.41,341.27,2854.85,331.34,2214.82,318.93,2947.89,314.1,2912.99,321.21,2903.03,331.15,2886.62,796.14,2491.6,626.25,2426.18,456.36,2360.76,400.9,2338.05,420.29,2343.29,439.68,2348.53,456.73,2352.33,461.48,2348.58,466.24,2344.84,471,2341.09
"96","f01_frame_rep2","f01","2","toɮijg","non-harmonic","o","i",472.8,1937.28,335.21,1792.89,343.97,1574.2,336.82,1526.2,332.85,1467.42,327.19,1430.39,322.64,1422.21,320.17,1441.63,318.43,1479.31,314.48,1583.59,725.75,2562.57,338.7,2574.72,284.36,2630.93,324.41,2699.63,335.75,2722.85,337.72,2731.22,339.92,2750.64,342.21,2774.17,351.35,2768.94,363.37,2751.57
"97","f01_frame_rep2","f01","2","tɔɮʊːɮ","ATR","ɔ","ʊː",682.71,1799.86,679.27,1610.55,734.34,1579.06,756.81,1512.17,757.54,1425.36,747.6,1355.43,710.3,1268.78,699.12,1263.45,705.67,1288.05,660.58,1295.84,754.23,2090.37,565.17,1327.48,611.93,1247.51,584.31,1126.99,542.76,1048.93,511.94,887.66,524.5,798.39,511.86,806.77,520.21,977.62,510.63,1044.04
"98","f01_frame_rep2","f01","2","torwuːɮ","ATR","o","uː",630.52,2029.21,355.91,1779.45,350.4,1543.91,341.98,1418.04,337.29,1244.69,332.1,1192.8,329.12,1205.1,330.04,1203.13,332.35,1206.62,333.84,1219.09,376.32,811.16,352.66,808,364.26,837.88,377.83,868.44,383.71,882.5,385.41,893.85,384.8,927.67,390.54,986.84,399.72,1037.28,414.86,1150.87
"99","f01_frame_rep2","f01","2","po:ro:r","ATR","o:","o:",379.12,742.6,356.7,746.07,366.3,764.47,377.84,785.79,399.08,835.67,422.92,876.39,430.85,845.44,437.27,802.99,452.88,917.75,459.68,1003.85,386.42,1437.65,440.28,1387.44,450.14,1293.83,459.53,1256.14,472.84,1285.15,505.2,1451.58,529.01,1554.39,553.03,1638.82,583.03,1727.59,567.11,1788.2
"100","f01_frame_rep2","f01","2","ʦ͡o:ɮroɮtʰ","ATR","o:","o",398.04,1405.83,396,1219.91,401.8,1096.39,405.94,1002.74,417.22,998.54,428.29,942.87,437.3,924.76,431.92,926.11,443.89,936.78,447.95,1231.72,1056.11,1952.51,1491.58,2140.23,1927.06,2327.95,1574.8,2208.11,1079.52,2032.42,584.23,1856.74,366.57,1792.59,362.27,1814.15,357.98,1835.72,350.68,1893.74
"101","f01_frame_rep2","f01","2","piɮpuːr","ATR","i","uː",252.71,1836.16,271.45,1876.99,290.2,1917.82,301.65,2214.34,312.19,2542.68,312.48,2691.92,305.91,2720.97,302.71,2751.45,307.11,2785.16,311.39,2817.86,462.47,1019.67,394.01,817.17,395.64,795.1,411.21,676.51,437.7,566.88,404.87,616.82,405.67,635.27,465.77,914.88,401.45,957.77,381.84,1026.57
"102","f01_frame_rep2","f01","2","paːɮiːg","non-harmonic","aː","iː",696.16,1305.93,884.96,1394.64,1003.44,1506.15,1019.45,1526.66,1050.07,1546.8,1060.11,1565.57,1032.11,1548.11,949.2,1511.32,958.39,1516.27,933.03,1593.16,793.59,1776.14,489.03,2390.48,471.34,2639.79,469.02,2693.55,463.18,2786.24,446.6,2778.91,416.03,2717.38,365.55,2604.36,309.04,2129.22,299.61,1962.88
"103","f01_frame_rep2","f01","2","tɔɮɔːr","rounding","ɔ","ɔː",660.87,1695.29,662.38,1653.21,724.51,1629.94,760.11,1593.65,763.02,1544.17,770.84,1520.32,781.38,1507.55,783.55,1511.14,766.54,1530.29,725.13,1528.19,1091.06,2047.03,730.72,1477.25,780.96,1339.19,751.5,1139.06,724.11,1125.49,731.24,1120.91,734.46,1123.5,771.02,1181.18,723.55,1147.75,678.9,1118.52
"104","f01_frame_rep2","f01","2","pijrijg","ATR","i","i",376.13,2090.62,319.78,2566.83,334.17,2780.45,344.18,2867.74,340.9,2964.49,334.09,2922,307.23,2977.11,308.45,2986.89,279.33,2984.28,285.03,2882.08,268.7,2303.05,279.97,2337.19,301.61,2423.88,322.05,2503.28,332.71,2523.21,343.16,2547.57,351.47,2618.57,359.27,2685.1,359.6,2685.96,360.07,2686.47
"105","f01_frame_rep2","f01","2","tijɮuːɮ","ATR","i","uː",320.96,2725.36,319.7,2808.92,334.62,2846.6,342.49,2895.06,342.67,2899.41,330.94,2931.79,304.95,2972.48,298.97,2969.13,299.47,2941.51,286.51,2927.42,706.08,2105.17,438.31,1790.1,403.85,1598.06,437.79,1487.41,443.84,1389.81,442.21,1231.15,433.28,1189.36,427.59,1190.77,426.29,1172.27,428.42,1193.99
"106","f01_frame_rep2","f01","2","teːɮijg","non-harmonic","eː","i",339.78,2679.55,346.37,2732.63,359.27,2762.12,373.34,2823.34,395.68,2888.14,410.74,2926.71,416.74,2885.96,416.14,2805.36,399.61,2833.02,346.05,2746.93,1105.1,2566.4,1055.02,2532.1,1019.75,2546.91,975.63,2562.71,709.29,2603.2,442.96,2643.69,339.52,2675.14,358.57,2699.8,376.07,2723.4,380.18,2737.74
"107","f01_frame_rep2","f01","2","pijreːr","ATR","i","eː",327.86,2159.09,304.84,2694.92,319.84,2930.54,307.05,2936.1,296.25,2979.2,283.66,3009.91,294.03,2929.8,287.82,2900.44,283.36,2880.7,280.86,2883.18,389.55,2282.72,442.55,2350.65,463.84,2411.87,470.52,2424.45,470.22,2059.46,470.9,2394.16,470.39,2334.4,465.1,2374.99,454.81,2360.71,446.49,2037.46
"108","f01_frame_rep2","f01","2","paːɮaːr","ATR","aː","aː",888.45,1307.61,893.46,1315.11,980.47,1385.14,1027.16,1470.54,989.74,1430.71,1009.47,1382.03,919.2,1407.71,1012.9,1217.47,1009.09,1154.84,856.45,1676.95,1160.23,2047.18,799.52,1692.04,883.86,1628.87,889.46,1583.44,933.01,1576.3,957.14,1558.87,959.84,1452.68,971.27,1549.53,883.9,1534.84,812.63,1627.95
"109","f01_frame_rep2","f01","2","saːraɮ","ATR","aː","a",1203.79,1755.9,1126.54,1796.18,1050.95,1694.37,925.05,1620.93,889.49,1671.82,984.53,1663.52,1005.84,1652.04,1030.5,1584.87,1008.19,1216.52,977.36,1545.49,708.73,1638.18,706.8,1693.55,691.8,1718.68,659.97,1704.92,645.74,1686.14,653.17,1661.19,663.15,1663.13,676.15,1696.65,662.59,1699.66,619.21,1668.36
"110","f01_frame_rep2","f01","2","suːɮeːr","ATR","uː","eː",1401.2,2559.92,345.17,1244.63,396.31,855,378.3,847.73,383.74,875.73,386.75,889.74,376.07,908.9,357.83,967.68,372.99,1040.49,379.04,1232.84,576.38,2314.92,430.69,2359.85,465.83,2406.89,469.2,2393.56,469.75,2375.85,467.17,2352.67,462.37,2353.96,458.91,2347.98,452.47,2339.6,449.59,2280.73
"111","f01_frame_rep2","f01","2","teːguːr","ATR","eː","uː",365.55,2673.34,377.89,2665.19,394.71,2651.1,406.12,2656.51,420.05,2685.42,431.61,2798.29,417.21,2815.61,407.45,2723.36,396.83,2776.07,347.01,2677.66,494.48,1347.17,367.11,1032.12,385.42,911.89,386.88,877.98,390.09,878.98,396.78,879.46,406.9,890.74,420.12,949.2,420.93,1044.64,420.78,1103.47
"112","f01_frame_rep2","f01","2","pɔːɮiːg","non-harmonic","ɔː","iː",556.88,1072.39,660.99,1123.56,750.28,1119.96,793.61,1113.86,793.61,1091.77,746.69,1072.31,724.95,1089.91,735.89,1080.41,703.72,1029.7,677.4,996.54,1475.71,2832.66,384.87,2351.39,462.25,2564.99,455.86,2665.33,449.71,2679.14,443.53,2691.71,440.23,2665.42,436.77,2607.08,407.14,2447.72,411.21,2299.17
"113","f01_frame_rep2","f01","2","pɔɮɔr","rounding","ɔ","ɔ",542.41,1566.96,459.65,1144.7,560.81,1093.22,618.03,1096.96,673.95,1125.27,729.2,1179.2,743.63,1201.93,758.13,1222.13,775.96,1269.81,774.07,1311.64,869.73,2215.54,785.29,1855.03,676.8,1775.18,581.46,1690.33,629.89,1550.72,674.61,1423.89,690.65,1395.94,705.46,1371.89,713.04,1370.84,716.29,1368.77
"114","f01_frame_rep2","f01","2","porijg","non-harmonic","o","i",445.87,1104.45,355.14,943.56,364.31,978.42,368.66,996.61,370.16,1002.08,371.07,1000.88,368.81,1025.05,370.94,1082.42,369.41,1149.55,368.51,1276.38,333.26,2172.85,333.79,2280.89,331.17,2339.19,325.15,2407.74,315.42,2487.46,307.81,2554.61,303.36,2603.11,300.66,2649.69,301.55,2692.32,306.42,2735.85
"115","f01_frame_rep2","f01","2","ʦ͡o:ɮruːɮ","ATR","o:","uː",377.05,1698.38,377.03,1290.64,377.94,1179.44,385.87,995.7,408.11,1023.18,423.26,955.91,437.68,933.08,435.48,936.75,446.83,959.82,452.83,1177.42,255.93,1586.65,266.31,1542.96,363,1326.05,399.24,1133.06,410.79,1019.3,418.86,942.55,424.1,964.48,431.27,1112.74,434.55,1192.25,431.57,1315.4
"116","f01_frame_rep3","f01","3","ʧ͡ʰiɮger","ATR","i","e",2282.05,3032.5,2260.1,2951.96,1733.62,2713.64,556.72,2271.94,299.45,2387.76,328.25,2658.67,339.65,2725.69,348.06,2725.25,352.17,2628.33,347.54,2612.17,1774.68,2809.34,891.87,2161.64,303.47,1705.39,339.83,1655.44,374.92,1647.3,409.27,1663.03,429.93,1663.75,446.46,1670.12,453.64,1693.85,452.51,1731.44
"117","f01_frame_rep3","f01","3","ʦ͡ʊːraːr","ATR","ʊː","aː",480.41,1501.47,484.21,1252.13,479.93,941.46,447.29,952.51,419,1004.87,422.32,1054.72,421.45,1023.87,433,967.13,429.03,987.53,477.53,1057.13,630.64,1571.62,681.76,1531.89,798.37,1304.5,879.95,1665.31,924.05,1721.87,937.27,1744.51,932.68,1743.21,921.21,1772.43,899.79,1799.26,792.22,1660.94
"118","f01_frame_rep3","f01","3","teɮijg","non-harmonic","e","i",359.56,2611.94,334,2627.66,327.06,2668.56,325.04,2715.09,325.09,2733.44,325.26,2744.51,325.76,2735.99,325,2727.59,323.01,2719.33,318.28,2718.16,850.2,2615.03,432.32,2687.63,266.92,2735.29,259.2,2752.43,301.86,2706.14,316.57,2700.75,319.13,2713.28,314.17,2737.1,317.16,2687.05,316.75,2657.81
"119","f01_frame_rep3","f01","3","ʦ͡aːrʊːɮ","ATR","aː","ʊː",698.51,1868.67,902.47,1781.12,971.96,1829.5,1020.18,1912.17,1045.51,1775.11,792.32,1724.28,959.87,1711.85,1042.45,1674.51,986.56,1622.83,875.54,1627.1,583.45,1126.45,560.3,1149.41,529.8,1212.69,520.77,1192.77,553.85,1218.64,536.82,1213.77,508.18,1175.24,486.39,1168.09,464.64,1192.76,446.8,1235.07
"120","f01_frame_rep3","f01","3","teɮguːr","ATR","e","uː",414.09,2555.47,333.35,2597.13,333.88,2644.6,329.24,2671.37,323.13,2692.25,322.61,2681.83,323.74,2662.15,324.25,2647,324.56,2633.23,324.03,2614.4,288.26,1118.92,299.49,1026.3,307.21,989.3,325.7,945.56,318.53,978.51,324.2,1053.89,334.78,955.36,342.17,953.46,348.17,1067.09,363.07,1102.59
"121","f01_frame_rep3","f01","3","xɔjor","non-harmonic","ɔ","o",647.03,1112.37,668.5,1176.44,697.27,1240.57,720.52,1301.67,684.99,1345.51,672.57,1432.13,656.25,1530.57,602.06,1612.43,545.76,1672.49,503.41,1840.42,482.54,2115.03,484.74,2050.57,482.99,1994.22,474.25,1952.18,467.81,1924.5,462.51,1904.67,465.26,1998.83,477.31,2082.59,507.73,2145.75,1064.54,2644.13
"122","f01_frame_rep3","f01","3","teɮger","ATR","e","e",486.62,2625.34,341.43,2626.9,333.99,2641.58,330.8,2644.48,328.93,2649.86,328.87,2658.59,329.36,2626.95,330.04,2591.32,330.89,2591.37,328.28,2573.91,119.81,1764.55,244.74,1717.65,309.31,1676.93,331.62,1643.69,353.55,1628.8,375.48,1610.9,397.07,1589.68,417.71,1562.73,425.01,1627.64,425.07,1701.25
"123","f01_frame_rep3","f01","3","suɮijg","non-harmonic","u","i",1959.03,2517.69,1807.41,2361.5,786.49,1833.96,303.66,1596.96,313.66,1546.02,310.49,1415.33,310.32,1504.89,306.57,1587.93,302.05,1665.01,238.39,1733.98,945.89,2763.01,488.29,2609.4,286.21,2576.81,334.41,2658.63,354.12,2667.87,358,2668.16,354.5,2669.14,353.11,2687.39,349.3,2740.86,347.31,2767.27
"124","f01_frame_rep3","f01","3","taɮiːg","non-harmonic","a","iː",608.58,1841.96,749.94,1961.93,850.65,1897.86,883.66,1844.8,920.57,1734.21,936.93,1664.13,938.2,1685.28,911.91,1679.95,868.51,1686.58,824.14,1706.27,734.8,2442.74,483.65,2404.7,421.17,2604.53,429.54,2623.41,444.77,2680.13,446.91,2612.65,408.18,2542.53,312.43,2303.17,313.42,2471.01,324.79,2032.52
"125","f01_frame_rep3","f01","3","teɮeːr","ATR","e","eː",394.46,2637.84,339.53,2651.81,325.96,2668.17,320.29,2661.14,315.16,2653.66,315.65,2669.43,315.81,2686.23,313.1,2712.13,310.96,2728.99,311.59,2702.98,471.7,2555.26,371.03,2552.03,385.34,2622.94,399.35,2572.61,412.75,2677.95,419.25,2787.82,435.28,2583.67,446.69,2459.92,445.97,2361.37,438.88,2327.65
